TipoFamilia,Sucursal,Descripción_Canal,AÑO,MES,Nombre_Empl,Apellido_Empl,TotalVentas
IMPRESIÓN,San Justo,OnLine,2020,9,Elisa,Mota,2912.0
ESTUCHERIA,Castelar,OnLine,2020,9,Jesus,Bermudez,2859.0
ESTUCHERIA,Flores,Presencial,2020,9,Mauricio,Arango,2859.0
AUDIO,Alberdi,OnLine,2020,9,Eliana,Sanchez,2846.58
IMPRESIÓN,Moron,OnLine,2020,9,Angela,Alzate,2839.0
ESTUCHERIA,Alberdi,Telefónica,2020,9,Guillermo,Peláez,2789.0
ESTUCHERIA,Lanus,OnLine,2020,9,Carolina,Carmona,2789.0
ESTUCHERIA,Moron,OnLine,2020,9,Brenda,Aguirre,2786.0
IMPRESIÓN,Lanus,OnLine,2020,9,Gustavo,Cortes,2772.0
INFORMATICA,Córdoba Quiroz,OnLine,2020,9,Carlos,Jimenez,2771.56
INFORMATICA,Moron,Telefónica,2020,9,Elena,Garces,2768.92
ESTUCHERIA,Quilmes,Telefónica,2020,9,Hilda,Aguirre,2749.0
ESTUCHERIA,Flores,OnLine,2020,9,Adriana,Hoyos,2741.0
ESTUCHERIA,Deposito,Telefónica,2020,9,Daniela,Rico,2741.0
INFORMATICA,Flores,OnLine,2020,9,Camila,Dominguez,2732.84
INFORMATICA,Almagro,Presencial,2020,9,Lina,Villamizar,2732.84
GABINETES,Castelar,OnLine,2020,9,Melina,Acevedo,2718.54
GABINETES,Alberdi,OnLine,2020,9,Estefania,Muñoz,2718.54
GABINETES,San Isidro,OnLine,2020,9,Carmen,Vasquez,2718.54
IMPRESIÓN,Moron,OnLine,2020,9,Alejandro,Simanca,2716.0
ESTUCHERIA,Almagro,OnLine,2020,9,Simón,Gracía,2714.0
ESTUCHERIA,Mendoza1,OnLine,2020,9,Elisa,Vasquez,2714.0
GABINETES,Flores,OnLine,2020,9,Miguel,Suarez,2713.2599999999998
GABINETES,Castelar,OnLine,2020,9,Tatiana,Arango,2713.2599999999998
IMPRESIÓN,Córdoba Quiroz,Telefónica,2020,9,Monica,Villamizar,2710.0
IMPRESIÓN,Cerro de las Rosas,OnLine,2020,9,Hilda,Betancurt,2710.0
AUDIO,MDQ2,OnLine,2020,9,Gabriel,Rodríguez,2692.14
ESTUCHERIA,Moron,OnLine,2020,9,Carmen,Uribe,2679.0
IMPRESIÓN,MDQ2,OnLine,2020,9,Camila,Girando,2671.0
INFORMATICA,MDQ1,OnLine,2020,9,Mauricio,Jaramillo,2615.58
INFORMATICA,Bariloche,Telefónica,2020,9,Jacobo,Higuita,2615.58
ESTUCHERIA,Córdoba Quiroz,Telefónica,2020,9,Monica,Villamizar,2603.0
IMPRESIÓN,Almagro,OnLine,2020,9,Julieth,Osorio,2582.0
GABINETES,MDQ2,OnLine,2020,9,Jacobo,Guerra,2581.2599999999998
GABINETES,Vicente Lopez,Presencial,2020,9,Patricia,Ruiz,2581.2599999999998
GABINETES,MDQ2,OnLine,2020,9,Marisa,Caro,2581.2599999999998
IMPRESIÓN,Palermo 2,OnLine,2020,9,Maritza,Muñoz,2575.0
IMPRESIÓN,Palermo 2,OnLine,2020,9,Manuela,Casadiegos,2575.0
GRABACION,Rosario2,OnLine,2020,9,Sofia,Acevedo,2565.64
GRABACION,Cabildo,OnLine,2020,9,Jorge,Zea,2559.92
GRABACION,Cabildo,OnLine,2020,9,Luis,Melano,2559.92
IMPRESIÓN,Rosario2,OnLine,2020,9,Paula,Cock,2549.0
IMPRESIÓN,Rosario2,OnLine,2020,9,Karina,Marquez,2549.0
IMPRESIÓN,Lanus,OnLine,2020,9,Karina,Berrio,2522.0
IMPRESIÓN,Córdoba Centro,OnLine,2020,9,Carolina,Muñoz,2515.0
IMPRESIÓN,Córdoba Centro,OnLine,2020,9,Dinora,Henao,2515.0
IMPRESIÓN,Córdoba Centro,OnLine,2020,9,Raquel,Uribe,2515.0
GABINETES,Caseros,Telefónica,2020,9,Marcela,De santis,2509.76
GABINETES,Avellaneda,OnLine,2020,9,Alejandra,Posada,2509.76
INFORMATICA,Vicente Lopez,Telefónica,2020,9,Patricia,Ruiz,2475.0
INFORMATICA,Córdoba Quiroz,OnLine,2020,9,Gonzalo,Florez,2475.0
INFORMATICA,Córdoba Centro,OnLine,2020,9,Oscar,Jaramillo,2475.0
INFORMATICA,Rosario2,OnLine,2020,9,Alejandra,Bermudez,2475.0
AUDIO,Rosario2,OnLine,2020,9,Sofia,Acevedo,2457.18
AUDIO,Flores,OnLine,2020,9,Cathy,Higuita,2457.18
AUDIO,Córdoba Centro,Telefónica,2020,9,Dinora,Henao,2456.52
AUDIO,Córdoba Centro,Telefónica,2020,9,Carolina,Muñoz,2456.52
AUDIO,Córdoba Centro,Telefónica,2020,9,Raquel,Uribe,2456.52
AUDIO,Cabildo,OnLine,2020,9,Francisco,Arias,2456.52
ESTUCHERIA,MDQ2,OnLine,2020,9,Mariana,Guerrero,2456.0
ESTUCHERIA,Alberdi,Presencial,2020,9,Estefania,Muñoz,2456.0
GABINETES,Córdoba Quiroz,OnLine,2020,9,Paula,Cock,2439.36
GABINETES,Córdoba Quiroz,OnLine,2020,9,Karina,Marquez,2439.36
IMPRESIÓN,Caballito,Telefónica,2020,9,Victoria,Hincapie,2438.0
IMPRESIÓN,Córdoba Quiroz,OnLine,2020,9,Paula,Cock,2429.0
IMPRESIÓN,Córdoba Quiroz,OnLine,2020,9,Karina,Marquez,2429.0
INFORMATICA,San Justo,OnLine,2020,9,Manuel,Toro,2387.2200000000003
ESTUCHERIA,MDQ1,OnLine,2020,9,Miguel,Mendez,2382.0
IMPRESIÓN,Caseros,OnLine,2020,9,Jose,Carmona,2364.0
IMPRESIÓN,Rosario2,Presencial,2020,9,Sofia,Acevedo,2358.0
ESTUCHERIA,Velez,Presencial,2020,9,Francisco,Osorio,2337.0
ESTUCHERIA,Rosario2,Presencial,2020,9,Alejandra,Bermudez,2337.0
ESTUCHERIA,Almagro,OnLine,2020,9,Julieth,Osorio,2326.0
ESTUCHERIA,San Justo,Telefónica,2020,9,Leonardo,Vasquez,2318.0
IMPRESIÓN,Velez,OnLine,2020,9,Francisco,Osorio,2298.0
IMPRESIÓN,MDQ1,OnLine,2020,9,Adriana,Melano,2286.0
ESTUCHERIA,Moron,Telefónica,2020,9,Alberto,Peláez,2281.0
ESTUCHERIA,Palermo 1,OnLine,2020,9,Elena,Perez,2281.0
ESTUCHERIA,Bariloche,Presencial,2020,9,Evelyn,Bustos,2274.0
ESTUCHERIA,Bariloche,Presencial,2020,9,Catalina,Vallejo,2274.0
BASES,Cerro de las Rosas,OnLine,2020,9,Evelyn,Palacio,2260.0
BASES,Corrientes,OnLine,2020,9,Jessica,Marquez,2260.0
BASES,Cabildo,OnLine,2020,9,Sergio,Posada,2260.0
BASES,Cerro de las Rosas,OnLine,2020,9,Victoria,Marquez,2260.0
BASES,Cabildo,OnLine,2020,9,Isabella,Marquez,2260.0
ESTUCHERIA,Palermo 2,Presencial,2020,9,Julian,Duque,2242.0
ESTUCHERIA,Caballito,OnLine,2020,9,Pablo,Rojas,2242.0
ESTUCHERIA,Moron,OnLine,2020,9,Felipe,Arango,2232.0
IMPRESIÓN,La Plata,OnLine,2020,9,Manuel,Arango,2221.0
ESTUCHERIA,Alberdi,Presencial,2020,9,Eliana,Sanchez,2188.0
INFORMATICA,Córdoba Centro,OnLine,2020,9,Miguel,Duque,2158.64
INFORMATICA,Vicente Lopez,OnLine,2020,9,Sara,Osorio,2158.64
INFORMATICA,San Isidro,Telefónica,2020,9,Alberto,Lopez,2158.64
IMPRESIÓN,Castelar,OnLine,2020,9,Sofia,Marulanda,2130.0
IMPRESIÓN,Deposito,OnLine,2020,9,Camilo,Jimenez,2116.0
IMPRESIÓN,MDQ1,OnLine,2020,9,Carlos,Cifuentes,2104.0
ESTUCHERIA,San Isidro,OnLine,2020,9,Hernán,Jaramillo,2093.0
IMPRESIÓN,Flores,OnLine,2020,9,Sandra,Cano,2065.0
IMPRESIÓN,Avellaneda,OnLine,2020,9,Santiago,Idarraga,2060.0
IMPRESIÓN,Avellaneda,OnLine,2020,9,Carlos,Restrepo,2060.0
AUDIO,MDQ1,OnLine,2020,9,Carlos,Cifuentes,2052.6000000000004
IMPRESIÓN,Palermo 1,OnLine,2020,9,Oscar,Cifuentes,2045.0
ESTUCHERIA,Córdoba Centro,Telefónica,2020,9,Sebastian,Lemos,2015.0
ESTUCHERIA,Castelar,OnLine,2020,9,Sofia,Marulanda,2015.0
IMPRESIÓN,Vicente Lopez,OnLine,2020,9,Lisa,Bustos,2009.0
ESTUCHERIA,Moron,OnLine,2020,9,Angelica,Pulgarin,2008.0
ESTUCHERIA,Córdoba Quiroz,OnLine,2020,9,Melisa,Gomez,2008.0
IMPRESIÓN,Flores,OnLine,2020,9,Carlos,Posada,2004.0
IMPRESIÓN,Córdoba Quiroz,Telefónica,2020,9,Lina,Mendez,1966.0
GABINETES,Cabildo,OnLine,2020,9,Federico,Arroyave,1960.8600000000001
GABINETES,Cabildo,OnLine,2020,9,Virginia,Saldarriaga,1960.8600000000001
GABINETES,Palermo 2,OnLine,2020,9,Julian,Duque,1958.22
GABINETES,Córdoba Centro,OnLine,2020,9,Jacobo,Guerra,1958.22
GABINETES,Córdoba Centro,OnLine,2020,9,Marisa,Caro,1958.22
IMPRESIÓN,Córdoba Quiroz,Presencial,2020,9,Carlos,Jimenez,1950.0
IMPRESIÓN,Palermo 1,Telefónica,2020,9,Sebastian,Carmona,1948.0
INFORMATICA,Alberdi,OnLine,2020,9,Evelyn,Diaz,1915.98
INFORMATICA,Mendoza1,Presencial,2020,9,Alicia,Castrillón,1915.98
INFORMATICA,Almagro,Telefónica,2020,9,Carlos,Gomez,1915.98
INFORMATICA,Corrientes,OnLine,2020,9,Samuel,Rico,1915.98
INFORMATICA,Castelar,OnLine,2020,9,Tatiana,Arango,1915.98
ESTUCHERIA,Córdoba Quiroz,Telefónica,2020,9,Karina,Marquez,1906.0
ESTUCHERIA,Córdoba Quiroz,Telefónica,2020,9,Paula,Cock,1906.0
ESTUCHERIA,Caballito,Presencial,2020,9,Hilda,Rodriguez,1906.0
ESTUCHERIA,Vicente Lopez,OnLine,2020,9,Alejandra,Gomez,1884.0
ESTUCHERIA,Corrientes,OnLine,2020,9,Gustavo,Mendez,1884.0
ESTUCHERIA,Cabildo,Presencial,2020,9,Virginia,Saldarriaga,1875.0
IMPRESIÓN,Rosario1,Presencial,2020,9,Luis,Sierra,1875.0
IMPRESIÓN,Mendoza1,OnLine,2020,9,Juliana,Toro,1875.0
ESTUCHERIA,Cabildo,Presencial,2020,9,Federico,Arroyave,1875.0
IMPRESIÓN,Caseros,OnLine,2020,9,Jeronimo,Burgos,1865.0
IMPRESIÓN,Caseros,OnLine,2020,9,Mariana,Diaz,1865.0
BASES,Córdoba Centro,OnLine,2020,9,Raquel,Uribe,1830.0
BASES,Córdoba Centro,OnLine,2020,9,Dinora,Henao,1830.0
BASES,MDQ2,OnLine,2020,9,Marisa,Caro,1830.0
BASES,MDQ2,OnLine,2020,9,Jacobo,Guerra,1830.0
BASES,Córdoba Centro,OnLine,2020,9,Carolina,Muñoz,1830.0
GABINETES,San Isidro,Presencial,2020,9,Elena,Mota,1812.36
GABINETES,La Plata,Telefónica,2020,9,Pamela,Diaz,1812.36
AUDIO,Rosario1,Telefónica,2020,9,José,Vallejo,1810.38
AUDIO,San Isidro,OnLine,2020,9,Elena,Mota,1810.38
GABINETES,Cabildo,OnLine,2020,9,Luis,Melano,1808.84
GABINETES,Cabildo,OnLine,2020,9,Jorge,Zea,1808.84
GRABACION,Palermo 1,OnLine,2020,9,Oscar,Cifuentes,1798.5
AUDIO,Palermo 1,OnLine,2020,9,Oscar,Cifuentes,1794.76
IMPRESIÓN,Castelar,OnLine,2020,9,Luisa,Sierra,1794.0
BASES,Rosario2,OnLine,2020,9,Carmen,Arango,1761.0
INFORMATICA,MDQ2,OnLine,2020,9,Jacobo,Guerra,1748.78
INFORMATICA,Flores,Telefónica,2020,9,Jacobo,Bustos,1748.78
INFORMATICA,Caballito,OnLine,2020,9,Victoria,Hincapie,1748.78
INFORMATICA,MDQ2,OnLine,2020,9,Marisa,Caro,1748.78
INFORMATICA,Alberdi,OnLine,2020,9,Juan,Hernandez,1743.72
INFORMATICA,Quilmes,OnLine,2020,9,Hilda,Aguirre,1743.72
INFORMATICA,Rosario2,Telefónica,2020,9,Alberto,Arango,1743.72
IMPRESIÓN,Caballito,OnLine,2020,9,Isabella,Marquez,1737.0
IMPRESIÓN,Caballito,OnLine,2020,9,Sergio,Posada,1737.0
IMPRESIÓN,Flores,Presencial,2020,9,Adriana,Hoyos,1737.0
IMPRESIÓN,Cerro de las Rosas,Telefónica,2020,9,Pablo,Molina,1736.0
IMPRESIÓN,Córdoba Quiroz,OnLine,2020,9,Carlos,Jimenez,1724.0
GABINETES,Corrientes,OnLine,2020,9,Gustavo,Mendez,1720.84
GABINETES,Avellaneda,Telefónica,2020,9,Lina,Merizalde,1720.84
IMPRESIÓN,Alberdi,OnLine,2020,9,David,Jaramillo,1717.0
IMPRESIÓN,Palermo 1,OnLine,2020,9,Felipe,Girando,1705.0
BASES,Rosario1,OnLine,2020,9,Patricia,Rodríguez,1701.0
IMPRESIÓN,Avellaneda,OnLine,2020,9,Melisa,Saldarriaga,1693.0
IMPRESIÓN,Castelar,OnLine,2020,9,Melina,Acevedo,1686.0
GRABACION,Velez,OnLine,2020,9,Karen,Gomez,1686.0
IMPRESIÓN,Velez,Presencial,2020,9,José,Suarez,1684.0
IMPRESIÓN,Rosario2,Telefónica,2020,9,Hernán,Salamanca,1680.0
IMPRESIÓN,Caseros,OnLine,2020,9,Estefania,Villegas,1680.0
IMPRESIÓN,Cerro de las Rosas,OnLine,2020,9,Carla,Betancur,1680.0
IMPRESIÓN,Caseros,OnLine,2020,9,David,Lemus,1680.0
IMPRESIÓN,Castelar,OnLine,2020,9,Sara,Vallejo,1680.0
IMPRESIÓN,Moron,Telefónica,2020,9,Angela,Alzate,1680.0
IMPRESIÓN,Mendoza2,OnLine,2020,9,Catalina,Aristizabal,1680.0
GABINETES,Caseros,OnLine,2020,9,Daniela,Franco,1662.54
GABINETES,MDQ2,OnLine,2020,9,Susana,Diez,1662.54
GABINETES,Alberdi,OnLine,2020,9,Guillermo,Peláez,1662.54
IMPRESIÓN,Vicente Lopez,OnLine,2020,9,Ana Maria,Rodas,1659.0
ESTUCHERIA,Palermo 1,Telefónica,2020,9,Jorge,Zea,1654.0
ESTUCHERIA,Palermo 1,Telefónica,2020,9,Luis,Melano,1654.0
AUDIO,Córdoba Centro,OnLine,2020,9,Julian,Lema,1646.48
AUDIO,Velez,OnLine,2020,9,Antonio,Zerra,1646.48
INFORMATICA,Córdoba Quiroz,OnLine,2020,9,Melisa,Gomez,1642.74
AUDIO,Flores,OnLine,2020,9,Natalia,Aristizabal,1638.12
AUDIO,Palermo 2,OnLine,2020,9,Cristina,Cock,1637.68
AUDIO,Palermo 1,OnLine,2020,9,Sebastian,Carmona,1637.68
AUDIO,Palermo 2,OnLine,2020,9,Alexandra,Guerrero,1637.68
AUDIO,Mendoza2,Presencial,2020,9,Catalina,Dominguez,1637.68
AUDIO,Cabildo,OnLine,2020,9,David,Lemus,1637.68
AUDIO,Castelar,OnLine,2020,9,Paula,Palacio,1637.68
AUDIO,Lanus,OnLine,2020,9,Gustavo,Cortes,1637.68
AUDIO,Cabildo,OnLine,2020,9,Estefania,Villegas,1637.68
AUDIO,Quilmes,OnLine,2020,9,Gonzalo,Giraldo,1637.68
IMPRESIÓN,Quilmes,OnLine,2020,9,Raquel,Diaz,1637.0
GABINETES,Velez,OnLine,2020,9,Francisco,Osorio,1633.72
GABINETES,Flores,OnLine,2020,9,Jacobo,Bustos,1633.72
GABINETES,Córdoba Quiroz,OnLine,2020,9,Monica,Villamizar,1633.72
GABINETES,Palermo 2,Presencial,2020,9,Juan,Arango,1633.72
ESTUCHERIA,Caballito,OnLine,2020,9,Raquel,Medina,1630.0
BASES,Córdoba Centro,OnLine,2020,9,Julian,Lema,1626.0
GRABACION,Castelar,OnLine,2020,9,Sara,Vallejo,1605.0
IMPRESIÓN,Rosario2,OnLine,2020,9,Alejandra,Bermudez,1598.0
INFORMATICA,Flores,OnLine,2020,9,Carlos,Posada,1591.48
INFORMATICA,Castelar,Telefónica,2020,9,Melina,Acevedo,1591.48
IMPRESIÓN,Rosario1,OnLine,2020,9,David,Toledo,1590.0
BASES,Rosario1,OnLine,2020,9,Sandra,Marulanda,1589.0
IMPRESIÓN,Córdoba Centro,Telefónica,2020,9,Julian,Lema,1588.0
IMPRESIÓN,Corrientes,Presencial,2020,9,Carolina,Cano,1587.0
ESTUCHERIA,Alberdi,OnLine,2020,9,Juan,Hernandez,1578.0
ESTUCHERIA,Lanus,Presencial,2020,9,Samuel,Franco,1578.0
ESTUCHERIA,Quilmes,OnLine,2020,9,Gonzalo,Giraldo,1558.0
IMPRESIÓN,Palermo 2,OnLine,2020,9,Julian,Duque,1557.0
IMPRESIÓN,La Plata,OnLine,2020,9,Pamela,Diaz,1545.0
IMPRESIÓN,MDQ2,OnLine,2020,9,Jacobo,Guerra,1545.0
IMPRESIÓN,Rosario1,Telefónica,2020,9,Luis,Sierra,1545.0
IMPRESIÓN,Quilmes,OnLine,2020,9,Santiago,Idarraga,1545.0
IMPRESIÓN,Palermo 1,Telefónica,2020,9,Santiago,Jaramillo,1545.0
IMPRESIÓN,Quilmes,OnLine,2020,9,Carlos,Restrepo,1545.0
IMPRESIÓN,La Plata,Telefónica,2020,9,Pablo,Carmona,1545.0
IMPRESIÓN,MDQ2,OnLine,2020,9,Marisa,Caro,1545.0
IMPRESIÓN,Rosario2,OnLine,2020,9,Carmen,Arango,1545.0
IMPRESIÓN,Lanus,Telefónica,2020,9,Carolina,Carmona,1545.0
IMPRESIÓN,Flores,OnLine,2020,9,Mauricio,Arango,1544.0
GABINETES,Mendoza1,OnLine,2020,9,Carolina,Muñoz,1537.1399999999999
GABINETES,Mendoza1,OnLine,2020,9,Dinora,Henao,1537.1399999999999
GABINETES,Mendoza1,OnLine,2020,9,Raquel,Uribe,1537.1399999999999
BASES,San Isidro,OnLine,2020,9,Carmen,Vasquez,1536.0
BASES,San Justo,OnLine,2020,9,Manuel,Toro,1536.0
INFORMATICA,Palermo 2,Telefónica,2020,9,Luisa,Granda,1525.92
IMPRESIÓN,Cerro de las Rosas,OnLine,2020,9,Victoria,Marquez,1524.0
IMPRESIÓN,Cerro de las Rosas,OnLine,2020,9,Evelyn,Palacio,1524.0
IMPRESIÓN,Mendoza2,OnLine,2020,9,Catalina,Dominguez,1521.0
IMPRESIÓN,Corrientes,OnLine,2020,9,Samuel,Rico,1518.0
ESTUCHERIA,Palermo 1,OnLine,2020,9,Tomas,Ramirez,1514.0
ESTUCHERIA,Córdoba Quiroz,OnLine,2020,9,Gustavo,Cano,1514.0
ESTUCHERIA,Mendoza2,Telefónica,2020,9,Catalina,Aristizabal,1514.0
GRABACION,Córdoba Quiroz,OnLine,2020,9,Santiago,Gutierrez,1513.6399999999999
ESTUCHERIA,La Plata,Telefónica,2020,9,Pablo,Carmona,1512.0
ESTUCHERIA,Almagro,OnLine,2020,9,Alejandra,Florez,1512.0
ESTUCHERIA,Córdoba Centro,OnLine,2020,9,Oscar,Jaramillo,1512.0
IMPRESIÓN,Avellaneda,Presencial,2020,9,Julieta,Arias,1494.0
IMPRESIÓN,La Plata,OnLine,2020,9,Juliana,Ospina,1494.0
ESTUCHERIA,Caballito,Telefónica,2020,9,Hilda,Rodriguez,1482.0
ESTUCHERIA,San Isidro,OnLine,2020,9,Carmen,Vasquez,1482.0
ESTUCHERIA,Flores,OnLine,2020,9,Catalina,Osorio,1482.0
GABINETES,Cabildo,OnLine,2020,9,Isabella,Marquez,1459.26
GABINETES,Cabildo,OnLine,2020,9,Sergio,Posada,1459.26
"",Castelar,OnLine,2020,9,Luisa,Sierra,1454.0
"",Rosario1,OnLine,2020,9,David,Toledo,1454.0
BASES,Deposito,OnLine,2020,9,Camilo,Jimenez,1443.0
BASES,Palermo 1,Telefónica,2020,9,Tomas,Ramirez,1443.0
IMPRESIÓN,Córdoba Quiroz,OnLine,2020,9,Gustavo,Cano,1427.0
IMPRESIÓN,Rosario1,OnLine,2020,9,Sara,Palacio,1383.0
AUDIO,Vicente Lopez,Presencial,2020,9,Paula,Diaz,1368.4
IMPRESIÓN,Moron,Presencial,2020,9,Elena,Garces,1368.0
ESTUCHERIA,Velez,Presencial,2020,9,David,Gracía,1368.0
ESTUCHERIA,Flores,Telefónica,2020,9,Mariana,Gomez,1368.0
IMPRESIÓN,San Justo,OnLine,2020,9,Leonardo,Vasquez,1368.0
ESTUCHERIA,Vicente Lopez,OnLine,2020,9,Lisa,Bustos,1368.0
INFORMATICA,La Plata,Telefónica,2020,9,Pamela,Diaz,1366.42
IMPRESIÓN,Rosario1,Telefónica,2020,9,Santiago,Diez,1362.0
IMPRESIÓN,Moron,OnLine,2020,9,Carmen,Uribe,1362.0
ESTUCHERIA,Caseros,OnLine,2020,9,Guillermo,Fernandez,1351.35
IMPRESIÓN,Mendoza1,OnLine,2020,9,Alicia,Castrillón,1319.0
IMPRESIÓN,Bariloche,OnLine,2020,9,Evelyn,Bustos,1311.0
IMPRESIÓN,Bariloche,OnLine,2020,9,Catalina,Vallejo,1311.0
ESTUCHERIA,Velez,Telefónica,2020,9,Luis,Hoyos,1308.0
GABINETES,Flores,Telefónica,2020,9,Cathy,Higuita,1307.24
GABINETES,Castelar,OnLine,2020,9,Paula,Palacio,1305.48
AUDIO,Cabildo,Presencial,2020,9,Javier,Santana,1290.96
AUDIO,Alberdi,OnLine,2020,9,Guillermo,Peláez,1290.96
GRABACION,Rosario1,OnLine,2020,9,Felipe,Guerra,1282.82
IMPRESIÓN,Palermo 2,OnLine,2020,9,Virginia,Saldarriaga,1263.0
IMPRESIÓN,Caballito,OnLine,2020,9,Pablo,Rojas,1263.0
IMPRESIÓN,Palermo 2,OnLine,2020,9,Federico,Arroyave,1263.0
ESTUCHERIA,Lanus,OnLine,2020,9,Julian,Burgos,1250.0
IMPRESIÓN,Castelar,Telefónica,2020,9,Jesus,Bermudez,1222.0
IMPRESIÓN,Lanus,OnLine,2020,9,Julian,Burgos,1221.0
IMPRESIÓN,Flores,Telefónica,2020,9,Carlos,Posada,1221.0
BASES,Corrientes,OnLine,2020,9,Manuela,Casadiegos,1220.0
BASES,Corrientes,OnLine,2020,9,Maritza,Muñoz,1220.0
BASES,Castelar,OnLine,2020,9,Tatiana,Arango,1220.0
LIMPIEZA,Cerro de las Rosas,OnLine,2020,9,Carla,Betancur,1206.0
GRABACION,Castelar,OnLine,2020,9,Melina,Acevedo,1199.0
GRABACION,Rosario1,OnLine,2020,9,Patricia,Rodríguez,1199.0
ESTUCHERIA,Velez,Telefónica,2020,9,Javier,Castro,1191.0
ESTUCHERIA,Flores,Presencial,2020,9,Cathy,Higuita,1182.0
ESTUCHERIA,Velez,Telefónica,2020,9,José,Suarez,1175.0
BASES,Caseros,OnLine,2020,9,Eliana,Ramirez,1174.0
GABINETES,Velez,OnLine,2020,9,Luis,Hoyos,1169.52
IMPRESIÓN,Bariloche,Telefónica,2020,9,Sandra,Gomez,1167.0
IMPRESIÓN,Flores,Presencial,2020,9,Jacobo,Bustos,1161.0
ESTUCHERIA,Rosario2,Telefónica,2020,9,Carmen,Arango,1159.0
ESTUCHERIA,MDQ1,OnLine,2020,9,Carlos,Cifuentes,1159.0
IMPRESIÓN,Cerro de las Rosas,OnLine,2020,9,Pamela,Rodriguez,1158.0
IMPRESIÓN,La Plata,OnLine,2020,9,Diana,Peláez,1158.0
IMPRESIÓN,Mendoza2,Telefónica,2020,9,Catalina,Aristizabal,1158.0
IMPRESIÓN,San Isidro,OnLine,2020,9,Oscar,Posada,1158.0
IMPRESIÓN,Cabildo,OnLine,2020,9,Sergio,Posada,1157.0
IMPRESIÓN,Cabildo,OnLine,2020,9,Isabella,Marquez,1157.0
IMPRESIÓN,Corrientes,OnLine,2020,9,Karina,Jimenez,1140.0
IMPRESIÓN,Almagro,Presencial,2020,9,Amalia,Gutierrez,1140.0
IMPRESIÓN,Rosario2,OnLine,2020,9,Hernán,Salamanca,1140.0
ESTUCHERIA,Velez,OnLine,2020,9,Francisco,Osorio,1137.0
BASES,Flores,Telefónica,2020,9,Mauricio,Arango,1130.0
GRABACION,Castelar,Presencial,2020,9,Ana Maria,Rodríguez,1129.92
IMPRESIÓN,Almagro,Presencial,2020,9,Julieth,Osorio,1126.0
IMPRESIÓN,Flores,OnLine,2020,9,Natalia,Aristizabal,1120.0
IMPRESIÓN,San Justo,OnLine,2020,9,Dinara,Lopez,1120.0
IMPRESIÓN,San Isidro,Presencial,2020,9,Elena,Mota,1120.0
IMPRESIÓN,Palermo 2,Telefónica,2020,9,Diana,Caro,1120.0
IMPRESIÓN,San Isidro,Presencial,2020,9,Carmen,Vasquez,1120.0
IMPRESIÓN,Castelar,OnLine,2020,9,Tatiana,Arango,1120.0
IMPRESIÓN,Corrientes,Telefónica,2020,9,Andrés,Peláez,1120.0
IMPRESIÓN,Rosario2,Telefónica,2020,9,Alberto,Arango,1120.0
IMPRESIÓN,Córdoba Quiroz,OnLine,2020,9,Santiago,Gutierrez,1120.0
GRABACION,Quilmes,OnLine,2020,9,Carlos,Restrepo,1109.46
GRABACION,Quilmes,OnLine,2020,9,Santiago,Idarraga,1109.46
GABINETES,Castelar,OnLine,2020,9,Ana Maria,Rodríguez,1108.8000000000002
GABINETES,Palermo 1,OnLine,2020,9,Felipe,Girando,1108.36
GABINETES,Cabildo,OnLine,2020,9,Antonio,Merizalde,1108.36
ESTUCHERIA,Córdoba Quiroz,OnLine,2020,9,Carolina,Muñoz,1094.0
ESTUCHERIA,Córdoba Quiroz,OnLine,2020,9,Raquel,Uribe,1094.0
ESTUCHERIA,Córdoba Quiroz,OnLine,2020,9,Dinora,Henao,1094.0
INFORMATICA,Flores,OnLine,2020,9,Cathy,Higuita,1086.36
BASES,Lanus,OnLine,2020,9,Carolina,Carmona,1084.0
BASES,Rosario2,Telefónica,2020,9,Lisa,Toledo,1084.0
BASES,Palermo 1,OnLine,2020,9,Luis,Melano,1084.0
BASES,Palermo 1,OnLine,2020,9,Jorge,Zea,1084.0
INFORMATICA,Deposito,OnLine,2020,9,Jose,Cano,1079.32
IMPRESIÓN,Caseros,OnLine,2020,9,Daniela,Franco,1075.0
GABINETES,Almagro,OnLine,2020,9,Monica,Castro,1074.48
GABINETES,Córdoba Centro,OnLine,2020,9,Jessica,Peláez,1074.48
GABINETES,Cabildo,OnLine,2020,9,David,Lemus,1074.48
GABINETES,Cabildo,OnLine,2020,9,Estefania,Villegas,1074.48
GABINETES,Rosario2,OnLine,2020,9,Ana Maria,Arango,1074.48
IMPRESIÓN,Corrientes,OnLine,2020,9,Carolina,Cano,1068.0
IMPRESIÓN,Moron,OnLine,2020,9,Lucero,Diaz,1062.0
BASES,La Plata,Telefónica,2020,9,Pamela,Diaz,1062.0
IMPRESIÓN,Almagro,OnLine,2020,9,Alejandra,Florez,1062.0
BASES,Palermo 1,OnLine,2020,9,Tomas,Ramirez,1062.0
BASES,Palermo 2,OnLine,2020,9,Amalia,Vergara,1062.0
AUDIO,Castelar,OnLine,2020,9,Ana Maria,Rodríguez,1059.96
AUDIO,Cabildo,Presencial,2020,9,Karen,Restrepo,1059.96
AUDIO,Cabildo,Presencial,2020,9,Luis,Melano,1059.96
AUDIO,Cabildo,Presencial,2020,9,Jorge,Zea,1059.96
AUDIO,Flores,Telefónica,2020,9,Camila,Dominguez,1059.96
AUDIO,Deposito,OnLine,2020,9,Daniela,Rico,1059.96
